WOS_ID,diversity,interaction,aggregation,self_organization,adaptation,non_linearity,hierarchy,modularity,emergence,scale_dependency,fractality,flow,dynamicity,memory,feedback,hysteresis,non_equilibrium,attractor,homeostasis,stability,resilience,tipping_point,threshold,heterarchy,network
WOS_000309091300007,0,0,0,0,0,115.4068090017311,11.54068090017311,0,0,11.54068090017311,0,0,5.770340450086555,0,0,0,0,0,0,0,0,0,0,0,5.770340450086555
WOS_000309388900066,47.38213693437574,56.85856432125089,149.2537313432836,7.107320540156361,0,0,0,0,26.060175313906658,184.7903340440654,0,2.369106846718787,49.75124378109452,0,0,0,0,0,0,7.107320540156361,0,0,0,0,2.369106846718787
WOS_000311783300001,39.51426368542791,23.13030069390902,15.420200462606013,0,7.710100231303007,0,0.9637625289128758,0,0,2.8912875867386276,0,2.8912875867386276,10.601387818041635,0,4.81881264456438,0,0,0,0,1.9275250578257517,0,0,0,0,8.673862760215883
WOS_000312415400002,52.74514504914889,11.987532965715657,0,4.795013186286262,26.372572524574444,2.397506593143131,0,0,2.397506593143131,11.987532965715657,0,0,16.78254615200192,0,0,0,2.397506593143131,0,0,0,16.78254615200192,0,0,0,4.795013186286262
WOS_000313387400002,8.043758043758043,4.826254826254826,1.6087516087516087,0,8.043758043758043,3.2175032175032174,4.826254826254826,0,3.2175032175032174,54.69755469755469,0,1.6087516087516087,11.26126126126126,3.2175032175032174,1.6087516087516087,0,0,0,0,1.6087516087516087,40.21879021879022,0,3.2175032175032174,0,98.13384813384815
WOS_000313496400183,11.235955056179776,0,11.235955056179776,0,11.235955056179776,0,0,0,0,11.235955056179776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000315299400005,12.684989429175475,38.05496828752643,1.409443269908386,4.2283298097251585,66.24383368569414,1.409443269908386,25.36997885835095,0,12.684989429175475,22.551092318534177,0,8.456659619450317,42.28329809725159,0,35.236081747709655,0,0,0,0,0,7.047216349541931,0,0,0,4.2283298097251585
WOS_000315365100028,0,46.60797514241326,5.178663904712583,0,5.178663904712583,0,0,0,10.357327809425167,0,0,0,88.03728638011393,0,0,0,0,15.535991714137753,0,36.25064733298809,0,0,0,0,0
WOS_000323867500019,2.390628735357399,9.562514941429596,16.734401147501792,0,2.390628735357399,4.781257470714798,0,0,0,2.390628735357399,0,0,59.76571838393498,0,0,4.781257470714798,0,0,0,0,2.390628735357399,2.390628735357399,16.734401147501792,0,0
WOS_000324111200003,0,0,0,0,0,0,0,0,6.561679790026247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.561679790026247
WOS_000324606900021,14.966325767024195,32.42703916188575,9.977550511349465,2.4943876278373662,9.977550511349465,4.9887752556747325,0,0,9.977550511349465,7.483162883512097,2.4943876278373662,19.95510102269893,14.966325767024195,0,0,0,0,0,0,0,2.4943876278373662,0,0,0,12.47193813918683
WOS_000324654700007,0,9.466708740927738,0,0,6.311139160618492,9.466708740927738,0,0,0,25.244556642473967,3.155569580309246,0,12.622278321236983,0,0,0,0,3.155569580309246,0,6.311139160618492,3.155569580309246,0,9.466708740927738,0,3.155569580309246
WOS_000326246400001,23.328149300155523,3.1104199066874028,3.1104199066874028,0,48.211508553654745,0,0,0,3.1104199066874028,18.662519440124417,0,37.32503888024883,13.996889580093312,0,4.665629860031104,0,0,0,0,1.5552099533437014,13.996889580093312,0,0,0,3.1104199066874028
WOS_000326405300030,2.099517111064455,37.79130799916019,0,0,0,0,0,6.298551333193366,0,10.497585555322276,0,29.39323955490237,8.39806844425782,0,0,0,0,0,0,2.099517111064455,6.298551333193366,0,4.19903422212891,0,0
WOS_000329081100010,34.5950345950346,14.245014245014247,6.105006105006105,0,8.14000814000814,0,26.455026455026452,0,0,42.73504273504274,0,0,34.5950345950346,0,0,0,0,0,0,0,2.035002035002035,0,0,0,14.245014245014247
WOS_000334183700002,17.084282460136674,0,0,0,3.7965072133637054,0,0,0,0,7.593014426727411,0,0,5.694760820045558,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000335089100006,4.110996916752312,8.221993833504625,0,0,47.276464542651595,0,0,0,76.05344295991777,0,0,0,4.110996916752312,2.055498458376156,4.110996916752312,0,0,0,0,0,0,0,0,0,2.055498458376156
WOS_000336828500001,7.552870090634441,0,11.329305135951662,0,3.7764350453172204,0,0,0,0,22.658610271903324,0,0,15.105740181268882,0,0,0,0,0,0,0,26.435045317220546,0,3.7764350453172204,0,15.105740181268882
WOS_000339125800048,0,12.5,62.5,0,0,0,0,0,0,75,0,18.75,12.5,0,0,0,0,0,0,6.25,0,0,0,0,381.25
WOS_000345722100017,2.254283137962128,4.508566275924256,2.254283137962128,0,0,4.508566275924256,0,0,4.508566275924256,22.54283137962128,0,6.762849413886385,15.779981965734896,0,4.508566275924256,0,0,0,0,0,0,0,2.254283137962128,0,218.6654643823264
WOS_000350916400011,4.3122035360068995,14.374011786689666,0,2.874802357337933,5.749604714675866,1.4374011786689664,22.998418858703463,0,2.874802357337933,2.874802357337933,0,0,24.43582003737243,0,1.4374011786689664,0,0,0,0,0,0,0,0,0,0
WOS_000351470100015,0,15.424164524421595,0,0,20.56555269922879,0,5.141388174807197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000352824500003,3.669724770642202,7.339449541284404,0,0,0,0,0,0,0,14.678899082568808,3.669724770642202,22.018348623853214,51.37614678899082,0,0,0,0,0,0,0,7.339449541284404,0,0,0,7.339449541284404
WOS_000354777800004,0,10.821046936291085,2.705261734072771,0,1.3526308670363856,2.705261734072771,44.636818612200734,0,0,14.878939537400244,0,0,4.057892601109158,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000355218900009,2.150075252633842,0,0,0,6.450225757901526,0,0,0,0,4.300150505267684,0,2.150075252633842,6.450225757901526,0,2.150075252633842,0,0,0,0,0,0,2.150075252633842,19.35067727370458,0,8.600301010535368
WOS_000357738300005,39.41441441441441,24.3993993993994,0,0,22.52252252252252,0,0,0,0,22.52252252252252,0,0,11.26126126126126,0,0,0,0,0,0,0,0,0,0,0,3.7537537537537538
WOS_000358454500012,12.556504269211452,42.692114515318934,0,0,7.533902561526871,0,0,0,0,5.022601707684581,0,0,15.067805123053741,0,5.022601707684581,0,0,0,0,0,0,0,0,0,0
WOS_000359496800032,28.868360277136258,5.773672055427252,0,0,2.886836027713626,34.64203233256351,0,0,0,0,5.773672055427252,0,103.92609699769052,0,23.094688221709006,0,0,34.64203233256351,0,63.510392609699764,0,0,0,0,5.773672055427252
WOS_000359645200007,18.254053473639,21.47535702781059,4.295071405562117,0,3.221303554171588,0,0,0,0,52.61462471813594,0,3.221303554171588,10.737678513905294,0,13.958982068076882,0,1.0737678513905293,0,0,1.0737678513905293,0,0,0,0,2.1475357027810587
WOS_000360084700003,12.303149606299213,7.381889763779528,4.921259842519685,0,0,0,0,0,2.4606299212598426,36.90944881889764,0,0,194.38976377952756,0,0,0,0,0,0,0,0,0,27.066929133858267,0,0
WOS_000361472300010,7.223693715386468,2.4078979051288223,0,0,0,0,2.4078979051288223,0,0,7.223693715386468,0,4.815795810257645,101.13171201541056,0,0,0,0,0,0,0,0,0,0,0,9.63159162051529
WOS_000361522200010,0,5.621135469364812,11.242270938729623,0,0,5.621135469364812,28.10567734682406,0,5.621135469364812,5.621135469364812,0,0,22.484541877459247,0,0,0,0,0,0,264.19336706014616,0,0,0,0,16.863406408094434
WOS_000363306500001,17.215407789972026,1.0759629868732516,4.303851947493007,0,8.607703894986013,2.1519259737465033,0,0,0,3.2278889606197545,0,0,69.93759414676136,0,0,0,0,2.1519259737465033,0,6.455777921239509,0,0,93.60877985797289,0,0
WOS_000364024300010,3.049245311785333,9.147735935356,0,0,0,0,0,1.5246226558926665,0,19.820094526604667,0,16.770849214819332,21.344717182497334,0,1.5246226558926665,0,0,0,0,0,3.049245311785333,0,0,0,9.147735935356
WOS_000364226900017,8.195041999590249,4.097520999795124,40.97520999795124,0,0,2.048760499897562,0,0,0,45.07273099774636,0,0,6.146281499692686,6.146281499692686,0,0,0,0,0,0,12.292562999385371,0,0,0,2.048760499897562
WOS_000367103200012,2.4975024975024973,0,0,0,2.4975024975024973,0,0,0,0,2.4975024975024973,0,0,2.4975024975024973,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000367310600030,8.4530853761623,2.113271344040575,0,0,0,0,2.113271344040575,0,0,23.24598478444632,0,0,12.679628064243449,0,0,0,0,0,0,0,0,0,0,0,2.113271344040575
WOS_000367407000093,67.88866259334691,0,13.577732518669382,0,2.2629554197782302,0,11.314777098891152,0,0,13.577732518669382,0,0,6.788866259334691,0,0,0,0,0,0,0,2.2629554197782302,0,0,0,2.2629554197782302
WOS_000369005000005,16.802688430148823,72.01152184349496,0,0,2.4003840614498317,0,0,0,4.8007681228996635,26.404224675948154,0,2.4003840614498317,12.00192030724916,0,2.4003840614498317,0,0,0,0,0,0,0,0,0,0
WOS_000369429000006,142.33576642335765,0,7.299270072992701,0,3.6496350364963503,0,0,0,0,25.547445255474454,0,3.6496350364963503,3.6496350364963503,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000369852600010,22.84595300261097,6.527415143603133,3.2637075718015667,0,3.2637075718015667,0,0,0,0,22.84595300261097,0,13.054830287206267,3.2637075718015667,0,0,0,0,0,0,0,3.2637075718015667,0,0,0,0
WOS_000369964100003,61.219684483164585,16.48222274546739,0,0,2.354603249352484,0,2.354603249352484,0,0,68.28349423122204,0,25.900635742877324,7.0638097480574515,0,2.354603249352484,0,0,0,0,0,11.77301624676242,0,0,0,63.57428773251708
WOS_000370070900124,3.9866551962903123,7.343838519482154,0.4196479153989803,0.20982395769949014,27.906586374032187,0.20982395769949014,1.0491197884974506,3.567007280891332,2.098239576994901,5.875070815585723,0,0,7.134014561782664,16.9957405736587,1.678591661595921,0.4196479153989803,0,0,4.825951027088273,2.5178874923938817,228.49828993474475,0,3.357183323191842,0,17.205564531358192
WOS_000370953700006,2.3696682464454977,2.3696682464454977,0,0,4.739336492890995,0,0,0,40.28436018957346,2.3696682464454977,0,2.3696682464454977,2.3696682464454977,0,0,0,0,0,0,0,0,0,0,0,2.3696682464454977
WOS_000373375800011,0,0,0,0,14.705882352941176,0,0,0,0,0,0,0,49.01960784313725,0,0,0,0,0,4.901960784313726,0,0,0,0,0,0
WOS_000373376100007,2.208480565371025,0,0,0,2.208480565371025,0,0,0,0,0,0,4.41696113074205,2.208480565371025,0,0,0,0,0,0,0,0,0,15.459363957597173,0,0
WOS_000375087800007,6.127450980392156,10.212418300653596,0,0,6.127450980392156,0,0,0,0,0,0,0,8.169934640522875,0,0,0,0,0,0,0,2.042483660130719,0,2.042483660130719,0,2.042483660130719
WOS_000376880700049,8.667013347200555,0,36.40145605824233,0,0,0,0,12.133818686080778,41.60166406656267,15.600624024960998,0,1.733402669440111,0,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000377532200004,152.14723926380367,2.4539877300613497,4.9079754601226995,0,12.269938650306749,0,2.4539877300613497,0,0,66.25766871165644,0,2.4539877300613497,2.4539877300613497,0,0,0,0,0,0,0,0,0,0,0,2.4539877300613497
WOS_000378732500012,0,14.88833746898263,0,0,2.4813895781637716,0,7.444168734491315,0,0,9.925558312655086,0,4.962779156327543,0,0,0,0,0,0,0,2.4813895781637716,0,0,2.4813895781637716,0,0
WOS_000379935200032,2.6295030239284776,31.55403628714173,0,0,2.6295030239284776,13.147515119642387,0,0,0,0,7.888509071785433,0,63.10807257428346,0,31.55403628714173,0,0,0,0,39.44254535892716,0,0,2.6295030239284776,0,0
WOS_000380065400008,24.710131153773048,5.70233795856301,26.61091047329405,1.9007793195210037,15.20623455616803,5.70233795856301,22.80935183425204,1.9007793195210037,1.9007793195210037,260.4067667743775,0,1.9007793195210037,28.511689792815055,0,3.8015586390420073,0,0,0,0,7.603117278084015,114.04675917126022,0,19.007793195210038,0,1.9007793195210037
WOS_000380484400045,0,16.402405686167302,5.4674685620557675,0,5.4674685620557675,0,0,5.4674685620557675,0,10.934937124111535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000383343400009,109.05853549966614,2.2256843979523704,13.354106387714223,0,6.677053193857112,0,0,2.2256843979523704,0,2.2256843979523704,0,4.451368795904741,2.2256843979523704,0,0,0,0,0,0,0,4.451368795904741,0,0,0,0
WOS_000383568800001,10.183299389002036,16.972165648336727,0,0,0,0,0,16.972165648336727,3.3944331296673456,13.577732518669382,0,23.761031907671416,6.788866259334691,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000383883100007,0,5.7257371886630395,2.8628685943315197,0,0,8.588605782994561,0,0,2.8628685943315197,8.588605782994561,0,2.8628685943315197,8.588605782994561,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000384384900019,8.289582757667864,151.9756838905775,5.5263885051119095,5.5263885051119095,5.5263885051119095,5.5263885051119095,0,0,8.289582757667864,193.42359767891685,0,2.7631942525559547,19.342359767891683,2.7631942525559547,0,0,0,5.5263885051119095,0,0,0,0,0,0,46.974302293451224
WOS_000385369000001,8.203445447087777,8.203445447087777,26.661197703035274,0,0,0,2.0508613617719442,0,4.1017227235438884,18.457752255947497,0,0,10.25430680885972,0,6.152584085315833,0,0,0,0,2.0508613617719442,0,0,0,0,4.1017227235438884
WOS_000385427100004,16.789791806581597,26.86366689053056,0,0,6.71591672263264,3.35795836131632,0,0,3.35795836131632,6.71591672263264,6.71591672263264,0,3.35795836131632,0,0,0,0,0,0,13.43183344526528,6.71591672263264,0,0,0,0
WOS_000385436000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000387208900011,6.500541711809318,2.1668472372697725,6.500541711809318,0,0,0,0,0,2.1668472372697725,19.50162513542795,0,2.1668472372697725,43.33694474539545,0,21.668472372697725,0,0,0,0,0,0,0,0,0,2.1668472372697725
WOS_000388181700007,13.245033112582782,0,3.3112582781456954,0,0,0,0,0,0,3.3112582781456954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000388274700008,56.86433793663688,2.0308692120227456,2.0308692120227456,0,14.21608448415922,0,0,0,0,58.89520714865963,0,0,8.123476848090982,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000388912300009,13.103706476974915,16.847622613253463,9.35979034069637,3.7439161362785476,1.8719580681392738,0,7.487832272557095,0,16.847622613253463,11.231748408835642,0,1.8719580681392738,3.7439161362785476,1.8719580681392738,1.8719580681392738,0,0,0,0,9.35979034069637,9.35979034069637,0,0,0,31.823287158367652
WOS_000389444800017,9.514747859181732,7.136060894386299,2.378686964795433,0,0,26.16555661274976,0,0,0,19.029495718363464,0,0,59.46717411988582,0,0,0,0,0,0,2.378686964795433,0,0,0,0,0
WOS_000392079500067,160.60371517027866,7.739938080495357,9.674922600619196,0,1.9349845201238391,1.9349845201238391,0,9.674922600619196,0,11.609907120743033,0,7.739938080495357,23.219814241486066,0,15.479876160990713,0,3.8699690402476783,0,0,25.154798761609907,3.8699690402476783,0,0,0,0
WOS_000393717600059,0,0,0,0,0,4.448398576512456,0,0,0,17.793594306049823,0,0,0,8.896797153024911,4.448398576512456,0,0,0,0,0,4.448398576512456,0,4.448398576512456,0,8.896797153024911
WOS_000394374100019,23.144027060708563,1.7803097739006588,16.02278796510593,0,8.901548869503294,0,0,0,0,21.363717286807905,0,12.46216841730461,1.7803097739006588,0,0,0,0,0,0,3.5606195478013176,1.7803097739006588,0,0,0,0
WOS_000395478300006,36.82624707063944,0,3.3478406427854037,0,0,0,0,0,0,6.695681285570807,0,0,3.3478406427854037,0,3.3478406427854037,0,0,0,0,0,0,0,0,0,3.3478406427854037
WOS_000395824000003,45.95940252776714,11.489850631941785,34.469551895825354,0,0,0,0,0,0,0,0,0,3.8299502106472616,0,0,0,0,0,0,0,0,0,0,0,53.61930294906166
WOS_000398175200002,0,70.04669779853235,0,0,0,0,0,0,3.33555703802535,3.33555703802535,0,0,6.6711140760507,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000398923500011,54.94505494505495,27.472527472527474,0,0,0,0,0,0,0,0,0,27.472527472527474,0,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000400985300029,7.073386383731211,14.146772767462423,5.305039787798408,0,1.7683465959328029,0,0,1.7683465959328029,3.5366931918656057,7.073386383731211,0,0,12.37842617152962,0,3.5366931918656057,0,0,0,0,0,0,0,3.5366931918656057,0,1.7683465959328029
WOS_000402058100016,6.5659881812212735,0,0,0,45.961917268548916,0,0,6.5659881812212735,0,6.5659881812212735,0,0,6.5659881812212735,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000402352900018,83.71590602214421,0,0,0,0,0,2.7005130974885225,5.401026194977045,0,21.60410477990818,27.005130974885226,0,8.101539292465569,0,0,5.401026194977045,0,0,0,0,0,0,13.502565487442613,0,5.401026194977045
WOS_000403565100001,9.49667616334283,18.99335232668566,0,0,0,0,0,0,0,37.98670465337132,0,9.49667616334283,18.99335232668566,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000404256900006,82.05998868138087,2.829654782116582,0,0,2.829654782116582,0,0,0,0,22.637238256932655,0,0,2.829654782116582,0,0,0,0,0,0,0,0,0,14.148273910582908,0,2.829654782116582
WOS_000404997600019,1.9249278152069296,198.26756496631376,0,0,19.249278152069298,0,0,0,1.9249278152069296,119.34552454282965,0,0,13.474494706448509,1.9249278152069296,0,0,0,7.699711260827718,0,0,1.9249278152069296,0,1.9249278152069296,0,69.29740134744947
WOS_000405314300085,0,30.175015087507543,0,0,0,0,0,24.140012070006037,0,6.035003017501509,0,0,162.94508147254072,0,6.035003017501509,0,0,0,0,0,0,0,0,0,6.035003017501509
WOS_000405751000002,2.077706212341575,41.5541242468315,4.15541242468315,0,2.077706212341575,6.233118637024725,2.077706212341575,0,2.077706212341575,51.94265530853937,0,2.077706212341575,24.9324745480989,0,2.077706212341575,8.3108248493663,0,14.543943486391026,0,0,4.15541242468315,0,2.077706212341575,0,20.77706212341575
WOS_000406002600003,4.18147606104955,8.3629521220991,20.907380305247752,2.090738030524775,54.35918879364416,2.090738030524775,0,0,0,35.54254651892118,0,0,29.270332427346855,2.090738030524775,16.7259042441982,0,0,0,0,0,16.7259042441982,0,2.090738030524775,0,31.36107045787163
WOS_000408176400002,6.273525721455457,18.820577164366373,0,0,94.10288582183186,0,0,0,6.273525721455457,31.36762860727729,0,0,18.820577164366373,0,0,0,0,0,0,0,0,0,6.273525721455457,0,0
WOS_000408192300011,8.976660682226212,10.472770795930579,4.488330341113106,0,1.4961101137043686,0,0,0,0,8.976660682226212,0,1.4961101137043686,4.488330341113106,0,0,0,0,0,0,0,1.4961101137043686,0,0,0,0
WOS_000408341600004,16.117890858853325,75.98434262030854,9.210223347916186,0,57.56389592447617,0,4.605111673958093,0,4.605111673958093,2.3025558369790464,0,2.3025558369790464,43.74856090260189,0,0,0,2.3025558369790464,0,0,9.210223347916186,0,0,0,0,0
WOS_000410533900006,0,15.596568754873928,109.17598128411748,36.3919937613725,5.198856251624642,0,0,0,2.599428125812321,12.997140629061608,0,0,15.596568754873928,0,0,0,0,0,0,0,0,0,0,0,15.596568754873928
WOS_000412100000003,8.445945945945946,23.64864864864865,8.445945945945946,0,15.202702702702704,0,5.0675675675675675,0,0,28.716216216216218,0,0,3.3783783783783785,0,0,0,0,0,0,3.3783783783783785,0,0,0,0,0
WOS_000415740100019,11.755485893416928,0,3.9184952978056424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000416272400002,97.89807083213361,34.55226029369422,0,0,2.879355024474518,0,0,0,0,14.396775122372588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000416939400011,0,12.881064834693001,0,0,2.1468441391155,2.1468441391155,0,0,92.3142979819665,0,0,0,2.1468441391155,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000418482000004,3.244646333549643,6.489292667099286,0,0,21.090201168072678,0,8.111615833874108,0,1.6223231667748215,3.244646333549643,0,0,8.111615833874108,0,8.111615833874108,0,0,0,0,1.6223231667748215,1.6223231667748215,0,0,0,4.866969500324465
WOS_000419477800014,11.003521126760564,59.41901408450704,2.2007042253521125,0,8.80281690140845,0,0,0,0,13.204225352112676,0,0,57.21830985915493,2.2007042253521125,0,0,0,0,0,0,0,0,2.2007042253521125,0,0
WOS_000421711000005,0,0,0,0,0,0,0,0,219.7802197802198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000424882900008,144.92753623188406,0,121.26589766341318,0,0,0,0,0,0,2.957704821058858,0,0,0,0,0,0,0,0,0,8.873114463176575,0,0,0,0,5.915409642117716
WOS_000425578000004,102.16591744993869,10.21659174499387,0,0,2.043318348998774,2.043318348998774,0,0,0,40.86636697997548,0,0,6.129955046996322,0,0,0,0,0,0,2.043318348998774,0,0,0,0,0
WOS_000426308500020,23.709167544783984,60.590094836670175,0,0,2.6343519494204424,0,0,0,2.6343519494204424,2.6343519494204424,0,5.268703898840885,15.806111696522656,0,0,0,0,0,2.6343519494204424,13.171759747102213,0,0,0,0,15.806111696522656
WOS_000426336500001,69.40792933010832,54.685035229782315,1.0516352928804291,0,0,0,1.0516352928804291,0,1.0516352928804291,22.08434115048901,0,1.0516352928804291,3.154905878641287,0,0,0,0,0,0,1.0516352928804291,1.0516352928804291,0,1.0516352928804291,0,10.516352928804292
WOS_000426364900008,0,0,0,0,8.371703641691084,0,0,0,0,0,0,4.185851820845542,8.371703641691084,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000426867600025,101.60680529300566,224.48015122873346,252.83553875236294,0,0,0,7.088846880907373,2.3629489603024574,2.3629489603024574,9.45179584120983,0,2.3629489603024574,0,0,0,0,0,0,0,0,0,0,0,0,9.45179584120983
WOS_000427210800016,24.131274131274132,43.43629343629344,0,0,50.67567567567568,0,2.413127413127413,0,12.065637065637066,19.305019305019304,0,4.826254826254826,12.065637065637066,0,2.413127413127413,0,0,0,0,7.239382239382239,0,0,0,0,31.37065637065637
WOS_000427212200006,97.75171065493646,9.775171065493646,12.218963831867057,4.887585532746823,0,4.887585532746823,7.331378299120234,0,2.4437927663734116,14.662756598240469,0,0,36.65689149560117,0,0,0,0,0,0,0,0,0,4.887585532746823,0,0
WOS_000427501800002,0,0,0,0,0,0,0,0,0,29.76190476190476,0,0,29.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000429303500010,100,0,0,0,0,0,0,0,0,33.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000430090000010,7.902639481586849,41.09372530425162,0,0,44.25478109688636,0,1.5805278963173701,3.1610557926347402,0,12.644223170538961,0,4.74158368895211,9.48316737790422,0,0,0,0,0,0,0,17.38580685949107,1.5805278963173701,3.1610557926347402,0,0
WOS_000434040000033,25.641025641025642,0,0,0,10.256410256410257,0,0,0,0,10.256410256410257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000434977100022,6.371455877668048,6.371455877668048,0,0,12.742911755336095,0,12.742911755336095,3.185727938834024,0,6.371455877668048,0,3.185727938834024,0,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000434977100024,2.835270768358378,0,0,0,0,0,11.341083073433513,0,0,28.35270768358378,0,0,8.505812305075134,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000435111800017,20.228025009194557,80.91210003677823,0,0,1.8389113644722326,0,1.8389113644722326,0,5.516734093416697,3.677822728944465,0,3.677822728944465,11.033468186833394,5.516734093416697,11.033468186833394,0,0,0,0,0,0,0,0,0,0
WOS_000436223800006,14.300572022880914,5.200208008320334,0,0,27.30109204368175,1.3000520020800834,0,0,1.3000520020800834,11.700468018720748,0,0,6.500260010400416,0,0,0,0,0,0,0,9.100364014560583,0,0,0,20.800832033281335
WOS_000437281100008,1.1290504685559444,21.451958902562943,0,0,1.1290504685559444,0,1.1290504685559444,1.1290504685559444,6.774302811335667,12.419555154115388,0,0,14.677656091227277,1.1290504685559444,20.322908434007,0,0,0,0,1.1290504685559444,9.032403748447555,0,2.2581009371118888,0,0
WOS_000437392800004,1.8853695324283561,11.312217194570136,0,1.8853695324283561,9.42684766214178,0,60.3318250377074,1.8853695324283561,7.541478129713425,5.656108597285068,0,0,9.42684766214178,3.7707390648567123,1.8853695324283561,0,0,0,1.8853695324283561,13.197586726998493,1.8853695324283561,1.8853695324283561,1.8853695324283561,1.8853695324283561,15.08295625942685
WOS_000438220000006,11.106997408367272,11.106997408367272,0,0,0,0,0,0,0,7.404664938911514,0,22.213994816734544,7.404664938911514,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000440407500017,0,4.704775346977182,0,0,2.352387673488591,2.352387673488591,0,0,0,7.057163020465773,0,4.704775346977182,9.409550693954364,0,0,0,0,0,0,0,0,0,0,0,0
WOS_000442466900001,37.453183520599254,2.675227394328518,5.350454788657036,0,2.675227394328518,0,0,0,0,2.675227394328518,0,2.675227394328518,10.700909577314071,0,5.350454788657036,0,0,0,0,0,0,0,0,0,0
WOS_000442704500019,0,2.1294718909710393,0,0,2.1294718909710393,0,2.1294718909710393,0,4.258943781942079,21.29471890971039,0,0,17.035775127768314,0,4.258943781942079,0,0,0,0,0,0,2.1294718909710393,17.035775127768314,0,6.388415672913117
WOS_000443688900022,11.337868480725623,3.779289493575208,0,0,18.89644746787604,0,0,0,0,0,0,0,56.68934240362812,0,0,0,0,0,0,0,0,0,3.779289493575208,0,0
WOS_000446288300001,7.958615200955034,15.917230401910068,3.979307600477517,7.958615200955034,11.937922801432551,0,11.937922801432551,0,11.937922801432551,0,0,0,3.979307600477517,3.979307600477517,11.937922801432551,0,0,0,0,7.958615200955034,3.979307600477517,0,0,0,31.834460803820136
WOS_000446288300007,0,9.398496240601503,4.6992481203007515,0,4.6992481203007515,9.398496240601503,0,0,9.398496240601503,18.796992481203006,0,0,14.097744360902254,0,0,0,0,37.59398496240601,0,0,0,0,0,0,4.6992481203007515
WOS_000446288300012,1.8577001671930151,11.14620100315809,0,1.8577001671930151,9.288500835965074,0,59.446405350176484,1.8577001671930151,7.4308006687720605,5.573100501579045,0,0,9.288500835965074,3.7154003343860302,1.8577001671930151,0,0,0,1.8577001671930151,13.003901170351106,1.8577001671930151,1.8577001671930151,1.8577001671930151,1.8577001671930151,14.861601337544121
WOS_000447947600009,27.603513174404014,7.52823086574655,0,0,2.509410288582183,0,5.018820577164366,2.509410288582183,2.509410288582183,0,0,2.509410288582183,0,0,2.509410288582183,0,0,0,0,0,0,0,2.509410288582183,0,0
WOS_000451664800001,4.155124653739612,20.775623268698062,0,0,1.3850415512465375,0,0,9.695290858725762,0,0,0,1.3850415512465375,2.770083102493075,0,0,0,0,0,2.770083102493075,0,0,0,0,0,1.3850415512465375
WOS_000452396000010,52.257695762227485,96.35012656160691,0.8165264962848044,0,34.294112843961784,2.4495794888544133,3.266105985139218,9.798317955417653,9.798317955417653,101.24928553931575,0.8165264962848044,4.899158977708827,16.330529925696087,0,0,0,0,0,0,6.532211970278436,2.4495794888544133,0,0.8165264962848044,0,23.679268392259328
WOS_000452580100005,4.749841671944268,53.831538948701706,44.33185560481318,0,4.749841671944268,0,0,0,30.082330588980366,68.08106396453451,0,6.333122229259025,74.41418619379354,0,3.1665611146295123,0,0,0,0,0,0,0,1.5832805573147561,0,376.82077264091197
WOS_000452655400008,13.383894713361588,82.53401739906312,60.227526210127145,46.84363149676556,4.461298237787196,15.614543832255187,2.230649118893598,4.461298237787196,0,95.91791211242472,0,0,6.691947356680794,0,0,0,0,0,0,0,0,0,0,0,301.1376310506357
WOS_000453684500007,8.526360665056131,0,8.526360665056131,0,5.684240443370754,0,8.526360665056131,1.4210601108426886,8.526360665056131,27.000142106011083,0,1.4210601108426886,39.78968310359528,0,0,0,0,0,0,1.4210601108426886,0,0,0,0,0
